Date	Time	AbC	AC	CdE	CE	AbcdE	AE	speed	cog	lon	lat	segment	class
2017-03-05T07:30:55.750000	1488699055750	7.20808538168	7.20807022825	6.77953762839	6.77576048614	13.9876230101	13.9831366747	3.896	340.28	19.2689033333	45.6831283333	1	line
2017-03-05T07:30:51.750000	1488699051750	9.48852435431	9.48606468153	6.77953762929	6.77576048703	16.2680619836	16.2618251686	4.04	339.71	19.2689183333	45.68309	1	line
2017-03-05T07:30:49.750000	1488699049750	6.77953762839	6.77576048614	9.23454771787	9.23451003403	16.0140853463	16.0093759174	4.132	340.52	19.2689283333	45.68307	1	line
2017-03-05T07:30:45.750000	1488699045750	6.77953762929	6.77576048703	9.62671966131	9.62671966131	16.4062572906	16.4017879115	4.157	343.83	19.2689433333	45.6830316667	1	line
2017-03-05T07:30:41.500000	1488699041500	9.23454771787	9.23451003403	6.95410874433	6.95317826654	16.1886564622	16.1873189305	4.027	342.77	19.26896	45.68299	1	line
2017-03-05T07:30:37.250000	1488699037250	9.62671966131	9.62671966131	4.45847500235	4.45814017488	14.0851946637	14.084075654	4.08	342.68	19.2689766667	45.6829483333	1	line
2017-03-05T07:30:35.250000	1488699035250	6.95410874433	6.95317826654	4.63545217742	4.63545217742	11.5895609217	11.588630444	4.085	341.61	19.268985	45.68293	1	line
2017-03-05T07:30:33.250000	1488699033250	4.45847500235	4.45814017488	4.63545217742	4.63545217742	9.09392717977	9.09343471785	4.095	343.33	19.2689933333	45.68291	1	line
2017-03-05T07:30:31.250000	1488699031250	4.63545217742	4.63545217742	6.7389139741	6.73870376307	11.3743661515	11.3739925232	4.154	341.18	19.2690016667	45.68289	1	line
2017-03-05T07:30:29.250000	1488699029250	4.63545217742	4.63545217742	6.73891397499	6.73870376397	11.3743661524	11.3739925241	4.018	347.81	19.26901	45.68287	1	line
2017-03-05T07:30:25.250000	1488699025250	6.7389139741	6.73870376307	4.45847500243	4.45814017495	11.1973889765	11.1961534228	4.073	343.89	19.269025	45.6828316667	1	line
2017-03-05T07:30:23.250000	1488699023250	6.73891397499	6.73870376397	4.45847500243	4.45814017495	11.1973889774	11.1961534237	4.041	342.97	19.2690333333	45.6828116667	1	line
2017-03-05T07:30:21.250000	1488699021250	4.45847500243	4.45814017495	4.45847500236	4.45814017488	8.91695000479	8.91628034984	4.116	344.03	19.2690416667	45.6827933333	1	line
2017-03-05T07:30:19.250000	1488699019250	4.45847500243	4.45814017495	4.49909865568	4.4986290534	8.95757365811	8.95589667945	4.149	343.93	19.26905	45.6827733333	1	line
2017-03-05T07:30:17.250000	1488699017250	4.45847500236	4.45814017488	4.49909865656	4.49862905428	8.95757365892	8.95589668027	4.181	342.58	19.2690583333	45.682755	1	line
2017-03-05T07:30:15.250000	1488699015250	4.49909865568	4.4986290534	4.45847500242	4.45814017495	8.9575736581	8.95589667945	4.097	344.68	19.2690683333	45.682735	1	line
2017-03-05T07:30:13.250000	1488699013250	4.49909865656	4.49862905428	4.60167726753	4.5999244986	9.1007759241	9.09343471792	3.98	344.8	19.2690766667	45.6827166667	1	line
2017-03-05T07:30:09.250000	1488699009250	4.60167726753	4.5999244986	4.4584750014	4.45814017393	9.06015226893	9.05632723194	3.807	341.95	19.2690916667	45.6826766667	2	line
2017-03-05T07:30:07.250000	1488699007250	4.60167726836	4.59992449944	4.45847500229	4.45814017482	9.06015227065	9.05632723366	4.016	345.58	19.2691	45.6826566667	2	line
2017-03-05T07:30:05.250000	1488699005250	4.4584750014	4.45814017393	4.63545217831	4.63545217831	9.09392717971	9.09343471779	3.879	345.51	19.2691083333	45.6826383333	2	line
2017-03-05T07:30:03.250000	1488699003250	4.45847500229	4.45814017482	4.45847500153	4.45814017406	8.91695000383	8.91628034888	3.978	345.76	19.2691166667	45.6826183333	2	line
2017-03-05T07:30:01.250000	1488699001250	4.63545217831	4.63545217831	4.45847500147	4.45814017399	9.09392717977	9.09343471785	4.074	343.62	19.269125	45.6825983333	2	line
2017-03-05T07:29:59.250000	1488698999250	4.45847500153	4.45814017406	4.45847500242	4.45814017495	8.91695000395	8.91628034902	4.166	342.29	19.2691333333	45.68258	2	line
2017-03-05T07:29:57.250000	1488698997250	4.45847500147	4.45814017399	4.45847500332	4.45814017584	8.91695000478	8.91628034984	4.18	343.62	19.2691416667	45.68256	2	line
2017-03-05T07:29:55.250000	1488698995250	4.45847500242	4.45814017495	4.50239201172	4.4986290534	8.96086701414	8.95589667945	4.132	344.64	19.26915	45.6825416667	2	line
2017-03-05T07:29:53.250000	1488698993250	4.45847500332	4.45814017584	4.50239201261	4.49862905428	8.96086701593	8.95589668123	3.92	341.08	19.2691583333	45.6825216667	2	line
2017-03-17T15:11:52	1489763512000	3.89063538522	3.88862063962	4.28149782647	4.28149782647	8.1721332117	8.17010975535	3.757	162.86	19.2800133333	45.6805066667	3	line
2017-03-17T15:11:50	1489763510000	4.10604036636	4.10561156982	4.49909865567	4.4986290534	8.60513902202	8.60423875922	3.863	161.99	19.280005	45.680525	3	line
2017-03-17T15:11:48	1489763508000	4.28149782647	4.28149782647	4.49909865655	4.49862905428	8.78059648303	8.77987463108	3.994	164.47	19.2799966667	45.6805433333	3	line
2017-03-17T15:11:46	1489763506000	4.49909865567	4.4986290534	4.28149782655	4.28149782655	8.78059648221	8.77987463027	3.845	157.96	19.2799866667	45.6805633333	3	line
2017-03-17T15:11:44	1489763504000	4.49909865655	4.49862905428	4.49909865655	4.49862905428	8.9981973131	8.99725810855	3.916	160.45	19.2799783333	45.6805816667	3	line
2017-03-17T15:11:42	1489763502000	4.28149782655	4.28149782655	4.49909865655	4.49862905428	8.78059648309	8.77987463115	3.949	158.77	19.27997	45.6806	3	line
2017-03-17T15:11:40	1489763500000	4.49909865655	4.49862905428	4.45847500243	4.45814017495	8.95757365898	8.95589668034	4.074	164.07	19.27996	45.68062	3	line
2017-03-17T15:11:38	1489763498000	4.49909865655	4.49862905428	4.50239201172	4.4986290534	9.00149066826	8.99725810767	4.099	165.32	19.2799516667	45.6806383333	3	line
2017-03-17T15:11:36	1489763496000	4.45847500243	4.45814017495	4.32541483672	4.32364119547	8.78388983915	8.77987463115	3.942	159.88	19.2799433333	45.6806583333	3	line
2017-03-17T15:11:34	1489763494000	4.50239201172	4.4986290534	4.32541483672	4.32364119547	8.82780684843	8.82206136038	3.961	158.93	19.2799333333	45.6806766667	3	line
2017-03-17T15:11:32	1489763492000	4.32541483672	4.32364119547	4.50239201261	4.49862905428	8.82780684933	8.82206136126	4.14	162.03	19.279925	45.680695	3	line
2017-03-17T15:11:30	1489763490000	4.32541483672	4.32364119547	4.50239201261	4.49862905428	8.82780684933	8.82206136126	4.108	164.56	19.279915	45.6807133333	3	line
2017-03-17T15:11:28	1489763488000	4.50239201261	4.49862905428	4.32541483672	4.32364119547	8.82780684933	8.82206136126	3.973	161.07	19.2799066667	45.6807333333	3	line
2017-03-17T15:11:26	1489763486000	4.50239201261	4.49862905428	4.49909865656	4.49862905428	9.00149066917	8.99725810855	4.003	164.56	19.2798966667	45.6807516667	3	line
2017-03-17T15:11:24	1489763484000	4.32541483672	4.32364119547	4.49909865568	4.4986290534	8.8245134924	8.82206136038	3.962	158.68	19.2798883333	45.68077	3	line
2017-03-17T15:11:22	1489763482000	4.49909865656	4.49862905428	4.32541483757	4.32364119635	8.82451349413	8.82206136214	3.94	162.65	19.2798783333	45.68079	3	line
2017-03-17T15:11:20	1489763480000	4.49909865568	4.4986290534	4.32541483668	4.32364119547	8.82451349236	8.82206136038	3.934	159.89	19.27987	45.6808083333	3	line
2017-03-17T15:11:18	1489763478000	4.32541483757	4.32364119635	4.28149782655	4.28149782655	8.60691266411	8.6042387601	3.884	161.56	19.27986	45.6808266667	3	line
2017-03-17T15:11:16	1489763476000	4.32541483668	4.32364119547	4.45847500242	4.45814017495	8.78388983911	8.77987463115	3.986	158.81	19.2798516667	45.680845	3	line
2017-03-17T15:11:14	1489763474000	4.28149782655	4.28149782655	4.28301754126	4.28149782647	8.56451536781	8.56299565302	3.897	162.32	19.2798433333	45.6808633333	3	line
2017-03-17T15:11:12	1489763472000	4.45847500242	4.45814017495	4.10604036538	4.10561156886	8.56451536781	8.56299565302	4.021	160.87	19.279835	45.6808833333	3	line
2017-03-17T15:11:10.250000	1489763470250	4.28301754126	4.28149782647	4.49909865575	4.49862905347	8.78211619701	8.77987463027	3.892	161.62	19.2798266667	45.6809	3	line
2017-03-17T15:11:08.250000	1489763468250	4.10604036538	4.10561156886	4.49909865656	4.49862905428	8.60513902194	8.60423875915	3.922	162.05	19.2798183333	45.6809183333	3	line
2017-03-17T15:11:06.250000	1489763466250	4.49909865575	4.49862905347	4.32541483671	4.32364119547	8.82451349246	8.82206136045	4.034	161.86	19.2798083333	45.6809383333	3	line
2017-03-17T15:11:04.250000	1489763464250	4.49909865656	4.49862905428	4.5023920126	4.49862905428	9.00149066916	8.99725810855	3.871	161.99	19.2798	45.6809566667	3	line
2017-03-17T15:11:02.250000	1489763462250	4.32541483671	4.32364119547	4.5023920126	4.49862905428	8.82780684931	8.82206136126	3.952	161.92	19.27979	45.680975	3	line
2017-03-17T15:11:00.250000	1489763460250	4.5023920126	4.49862905428	4.3254148376	4.32364119635	8.8278068502	8.82206136214	3.993	161.48	19.2797816667	45.680995	3	line
2017-03-17T15:10:58.250000	1489763458250	4.5023920126	4.49862905428	4.32541483673	4.32364119547	8.82780684933	8.82206136126	3.963	160.98	19.2797716667	45.6810133333	3	line
2017-03-17T15:10:56.250000	1489763456250	4.3254148376	4.32364119635	4.5023920118	4.49862905347	8.8278068494	8.82206136133	3.963	161.34	19.2797633333	45.6810316667	3	line
2017-03-17T15:10:54.250000	1489763454250	4.32541483673	4.32364119547	4.45847500229	4.45814017482	8.78388983902	8.77987463101	3.969	161.37	19.2797533333	45.68105	3	line
2017-03-17T15:10:52.250000	1489763452250	4.5023920118	4.49862905347	4.32541483671	4.32364119547	8.82780684851	8.82206136045	3.963	162.16	19.279745	45.68107	3	line
2017-03-17T15:10:50.250000	1489763450250	4.45847500229	4.45814017482	4.32541483671	4.32364119547	8.783889839	8.77987463101	4.009	161.92	19.2797366667	45.6810883333	3	line
2017-03-17T15:10:48.250000	1489763448250	4.32541483671	4.32364119547	4.45847500235	4.45814017488	8.78388983907	8.77987463108	3.906	162.12	19.2797266667	45.6811066667	3	line
2017-03-17T15:10:46.250000	1489763446250	4.32541483671	4.32364119547	4.50239201273	4.49862905443	8.82780684945	8.82206136141	3.96	162.17	19.2797183333	45.681125	3	line
2017-03-17T15:10:44.250000	1489763444250	4.45847500235	4.45814017488	4.32541483671	4.32364119547	8.78388983907	8.77987463108	3.892	161.47	19.27971	45.681145	3	line
2017-03-17T15:10:42.250000	1489763442250	4.50239201273	4.49862905443	4.32541483671	4.32364119547	8.82780684945	8.82206136141	3.941	160.85	19.2797	45.6811633333	3	line
2017-03-17T15:10:40.250000	1489763440250	4.32541483671	4.32364119547	4.5023920126	4.49862905428	8.82780684931	8.82206136126	3.941	162	19.2796916667	45.6811816667	3	line
2017-03-17T15:10:38.250000	1489763438250	4.32541483671	4.32364119547	4.45847500229	4.45814017482	8.78388983901	8.77987463101	3.943	162.19	19.2796816667	45.6812	3	line
2017-03-17T15:10:36.250000	1489763436250	4.5023920126	4.49862905428	4.32541483678	4.32364119555	8.82780684939	8.82206136133	3.965	161.9	19.2796733333	45.68122	3	line
2017-03-17T15:10:34.250000	1489763434250	4.45847500229	4.45814017482	4.5023920126	4.49862905428	8.96086701489	8.9558966802	3.984	161.26	19.279665	45.6812383333	3	line
2017-03-17T15:10:32.250000	1489763432250	4.32541483678	4.32364119555	4.50239201173	4.4986290534	8.82780684852	8.82206136045	3.986	160.82	19.279655	45.6812566667	3	line
2017-03-17T15:10:30.250000	1489763430250	4.5023920126	4.49862905428	4.36933184701	4.36933184701	8.87172385961	8.86599531016	3.966	161.39	19.2796466667	45.6812766667	3	line
2017-03-17T15:10:28.250000	1489763428250	4.50239201173	4.4986290534	4.32541483668	4.32364119547	8.82780684842	8.82206136038	3.926	161.32	19.2796366667	45.681295	3	line
2017-03-17T15:10:26.250000	1489763426250	4.36933184701	4.36933184701	4.2814978264	4.2814978264	8.65082967341	8.64728239094	3.877	161.1	19.2796266667	45.6813133333	3	line
2017-03-17T15:10:24.250000	1489763424250	4.32541483668	4.32364119547	4.3254148376	4.32364119635	8.65082967428	8.64728239182	3.929	160.35	19.2796183333	45.6813316667	3	line
2017-03-17T15:10:22.250000	1489763422250	4.2814978264	4.2814978264	4.32541483671	4.32364119547	8.60691266312	8.60423875907	3.967	161.44	19.27961	45.68135	3	line
2017-03-17T15:10:20.250000	1489763420250	4.3254148376	4.32364119635	4.45847500235	4.45814017488	8.78388983995	8.77987463197	3.979	161.12	19.2796	45.6813683333	3	line
2017-03-17T15:10:18.250000	1489763418250	4.32541483671	4.32364119547	4.50239201187	4.49862905354	8.82780684858	8.82206136053	4.038	162	19.2795916667	45.6813866667	3	line
2017-03-17T15:10:16.250000	1489763416250	4.45847500235	4.45814017488	4.32541483673	4.32364119547	8.78388983908	8.77987463108	3.947	160.81	19.2795833333	45.6814066667	3	line
2017-03-17T15:10:14.250000	1489763414250	4.50239201187	4.49862905354	4.32541483673	4.32364119547	8.8278068486	8.82206136053	3.929	162.17	19.2795733333	45.681425	3	line
2017-03-17T15:10:12.250000	1489763412250	4.32541483673	4.32364119547	4.32541483673	4.32364119547	8.65082967346	8.64728239094	3.845	162.05	19.279565	45.6814433333	3	line
2017-03-17T15:10:10.250000	1489763410250	4.32541483673	4.32364119547	4.49909865657	4.49862905428	8.8245134933	8.82206136126	4.012	160.98	19.279555	45.6814616667	3	line
2017-03-17T15:10:08.250000	1489763408250	4.32541483673	4.32364119547	4.49909865664	4.49862905435	8.82451349337	8.82206136133	3.966	161.13	19.2795466667	45.68148	3	line
2017-03-17T15:10:06.250000	1489763406250	4.49909865657	4.49862905428	4.32541483672	4.32364119547	8.82451349329	8.82206136126	3.971	162.12	19.2795366667	45.6815	3	line
2017-03-17T15:10:04.250000	1489763404250	4.49909865664	4.49862905435	4.32541483672	4.32364119547	8.82451349336	8.82206136133	3.939	162.56	19.2795283333	45.6815183333	3	line
2017-03-17T15:10:02.250000	1489763402250	4.32541483672	4.32364119547	4.28149782729	4.28149782729	8.60691266401	8.60423875995	3.949	162.2	19.2795183333	45.6815366667	3	line
2017-03-17T15:10:00.250000	1489763400250	4.32541483672	4.32364119547	4.32541483671	4.32364119547	8.65082967343	8.64728239094	3.996	161.55	19.27951	45.681555	3	line
2017-03-17T15:09:58.250000	1489763398250	4.28149782729	4.28149782729	4.28880106042	4.28149782655	8.57029888771	8.56299565384	3.963	160.74	19.2795016667	45.6815733333	3	line
2017-03-17T15:09:56.250000	1489763396250	4.32541483671	4.32364119547	4.28880106034	4.28149782647	8.61421589705	8.60423875915	3.923	162.43	19.2794916667	45.6815916667	3	line
2017-03-17T15:09:54.250000	1489763394250	4.28880106042	4.28149782655	4.50239201258	4.49862905428	8.79119307301	8.77987463115	3.948	162.44	19.279485	45.68161	3	line
2017-03-17T15:09:52.250000	1489763392250	4.28880106034	4.28149782647	4.28301754127	4.28149782647	8.57181860161	8.56299565295	3.931	162.51	19.279475	45.6816283333	3	line
2017-03-17T15:09:50.250000	1489763390250	4.50239201258	4.49862905428	4.10604036546	4.10561156893	8.60843237805	8.60423875922	3.881	162.2	19.2794666667	45.6816483333	3	line
2017-03-17T15:09:48.250000	1489763388250	4.28301754127	4.28149782647	4.32541483669	4.32364119547	8.60843237796	8.60423875915	3.855	161.67	19.2794583333	45.681665	3	line
2017-03-17T15:09:46.250000	1489763386250	4.10604036546	4.10561156893	4.32541483669	4.32364119547	8.43145520215	8.42901320498	3.911	160.64	19.27945	45.6816833333	3	line
2017-03-17T15:09:44.250000	1489763384250	4.32541483669	4.32364119547	4.32541483669	4.32364119547	8.65082967338	8.64728239094	3.878	161.67	19.27944	45.6817016667	3	line
2017-03-17T15:09:42.250000	1489763382250	4.32541483669	4.32364119547	4.50239201257	4.49862905428	8.82780684925	8.82206136126	3.906	161.59	19.2794316667	45.68172	3	line
2017-03-17T15:09:40.250000	1489763380250	4.32541483669	4.32364119547	4.50239201265	4.49862905435	8.82780684934	8.82206136133	3.859	160.7	19.2794216667	45.6817383333	3	line
2017-03-17T15:09:38.250000	1489763378250	4.50239201257	4.49862905428	4.3254148367	4.32364119547	8.82780684927	8.82206136126	3.91	160.59	19.2794133333	45.6817583333	3	line
2017-03-17T15:09:36.250000	1489763376250	4.50239201265	4.49862905435	4.28149782647	4.28149782647	8.78388983912	8.77987463115	3.884	161.72	19.2794033333	45.6817766667	3	line
2017-03-17T15:09:34.250000	1489763374250	4.3254148367	4.32364119547	4.3254148367	4.32364119547	8.6508296734	8.64728239094	3.906	162.07	19.279395	45.681795	3	line
2017-03-17T15:09:32.250000	1489763372250	4.28149782647	4.28149782647	4.3254148367	4.32364119547	8.60691266317	8.60423875915	3.926	161.47	19.2793866667	45.6818133333	3	line
2017-03-17T15:09:30.250000	1489763370250	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	3.868	161.89	19.2793766667	45.6818316667	3	line
2017-03-17T15:09:28.250000	1489763368250	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	3.848	161.68	19.2793683333	45.68185	3	line
2017-03-17T15:09:26.250000	1489763366250	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.891	161.84	19.27936	45.6818683333	3	line
2017-03-17T15:09:24.250000	1489763364250	4.28149782655	4.28149782655	4.3254148367	4.32364119547	8.60691266325	8.60423875922	3.861	161.72	19.2793516667	45.6818866667	3	line
2017-03-17T15:09:22.250000	1489763362250	4.3254148367	4.32364119547	4.3254148367	4.32364119547	8.6508296734	8.64728239094	3.96	161.5	19.2793416667	45.681905	3	line
2017-03-17T15:09:20.250000	1489763360250	4.3254148367	4.32364119547	4.50239201258	4.49862905428	8.82780684928	8.82206136126	3.854	160.36	19.2793333333	45.6819233333	3	line
2017-03-17T15:09:18.250000	1489763358250	4.3254148367	4.32364119547	4.45847500236	4.45814017488	8.78388983906	8.77987463108	4.045	161.39	19.2793233333	45.6819416667	3	line
2017-03-17T15:09:16.250000	1489763356250	4.50239201258	4.49862905428	4.3254148367	4.32364119547	8.82780684928	8.82206136126	3.946	160.74	19.279315	45.6819616667	3	line
2017-03-17T15:09:14.250000	1489763354250	4.45847500236	4.45814017488	4.32541483759	4.32364119635	8.78388983995	8.77987463197	3.964	162.05	19.2793066667	45.68198	3	line
2017-03-17T15:09:12.250000	1489763352250	4.3254148367	4.32364119547	4.28149782655	4.28149782655	8.60691266325	8.60423875922	4.012	162.4	19.2792966667	45.6819983333	3	line
2017-03-17T15:09:10.250000	1489763350250	4.32541483759	4.32364119635	4.28149782655	4.28149782655	8.60691266413	8.6042387601	3.859	161.23	19.2792883333	45.6820166667	3	line
2017-03-17T15:09:08.250000	1489763348250	4.28149782655	4.28149782655	4.32541483672	4.32364119547	8.60691266326	8.60423875922	3.859	161.91	19.27928	45.682035	3	line
2017-03-17T15:09:06.250000	1489763346250	4.28149782655	4.28149782655	4.32541483672	4.32364119547	8.60691266326	8.60423875922	3.89	160	19.2792716667	45.6820533333	3	line
2017-03-17T15:09:04.250000	1489763344250	4.32541483672	4.32364119547	4.32541483672	4.32364119547	8.65082967344	8.64728239094	3.883	160.73	19.2792616667	45.6820716667	3	line
2017-03-17T15:09:02.250000	1489763342250	4.32541483672	4.32364119547	4.32541483672	4.32364119547	8.65082967344	8.64728239094	3.898	161.96	19.2792533333	45.68209	3	line
2017-03-17T15:09:00.250000	1489763340250	4.32541483672	4.32364119547	4.28149782655	4.28149782655	8.60691266326	8.60423875922	3.938	161.07	19.2792433333	45.6821083333	3	line
2017-03-17T15:08:58.250000	1489763338250	4.32541483672	4.32364119547	4.49909865566	4.4986290534	8.82451349238	8.82206136038	3.889	161.13	19.279235	45.6821266667	3	line
2017-03-17T15:08:56.250000	1489763336250	4.28149782655	4.28149782655	4.49909865655	4.49862905428	8.78059648309	8.77987463115	3.945	161.4	19.2792266667	45.682145	3	line
2017-03-17T15:08:54.250000	1489763334250	4.49909865566	4.4986290534	4.28149782655	4.28149782655	8.78059648221	8.77987463027	3.943	161.02	19.2792166667	45.682165	3	line
2017-03-17T15:08:52.250000	1489763332250	4.49909865655	4.49862905428	4.28149782736	4.28149782736	8.78059648391	8.77987463197	3.956	161.07	19.2792083333	45.6821833333	3	line
2017-03-17T15:08:50.250000	1489763330250	4.28149782655	4.28149782655	4.32541483672	4.32364119547	8.60691266326	8.60423875922	3.89	162.37	19.2792	45.6822016667	3	line
2017-03-17T15:08:48.250000	1489763328250	4.28149782736	4.28149782736	4.11000985559	4.10561156893	8.39150768295	8.38690846215	3.907	161.29	19.2791916667	45.68222	3	line
2017-03-17T15:08:46.250000	1489763326250	4.32541483672	4.32364119547	4.06609284623	4.0654562924	8.39150768295	8.38690846215	3.839	161.03	19.2791816667	45.6822383333	3	line
2017-03-17T15:08:44.500000	1489763324500	4.11000985559	4.10561156893	4.3254148367	4.32364119547	8.43542469229	8.42901320498	3.928	161.06	19.279175	45.682255	3	line
2017-03-17T15:08:42.500000	1489763322500	4.06609284623	4.0654562924	4.50239201169	4.4986290534	8.56848485792	8.56299565302	3.91	162.16	19.2791666667	45.6822733333	3	line
2017-03-17T15:08:40.500000	1489763320500	4.3254148367	4.32364119547	4.45847500228	4.45814017482	8.78388983898	8.77987463101	3.924	160.55	19.2791566667	45.6822916667	3	line
2017-03-17T15:08:38.500000	1489763318500	4.50239201169	4.4986290534	4.32541483673	4.32364119547	8.82780684842	8.82206136038	3.873	161.67	19.2791483333	45.6823116667	3	line
2017-03-17T15:08:36.500000	1489763316500	4.45847500228	4.45814017482	4.32541483687	4.32364119563	8.78388983915	8.77987463115	4.016	161.47	19.27914	45.68233	3	line
2017-03-17T15:08:34.500000	1489763314500	4.32541483673	4.32364119547	4.45847500236	4.45814017488	8.78388983909	8.77987463108	3.911	161.31	19.27913	45.6823483333	3	line
2017-03-17T15:08:32.500000	1489763312500	4.32541483687	4.32364119563	4.45847500229	4.45814017482	8.78388983916	8.77987463115	4.008	161.53	19.2791216667	45.6823666667	3	line
2017-03-17T15:08:30.500000	1489763310500	4.45847500236	4.45814017488	4.32541483759	4.32364119635	8.78388983994	8.77987463197	3.939	161.43	19.2791133333	45.6823866667	3	line
2017-03-17T15:08:28.500000	1489763308500	4.45847500229	4.45814017482	4.36933184701	4.36933184701	8.8278068493	8.82206136126	3.933	160.06	19.279105	45.682405	3	line
2017-03-17T15:08:26.500000	1489763306500	4.32541483759	4.32364119635	4.32541483671	4.32364119547	8.6508296743	8.64728239182	4.002	160.75	19.279095	45.6824233333	3	line
2017-03-17T15:08:24.500000	1489763304500	4.36933184701	4.36933184701	4.45847500139	4.45814017393	8.8278068484	8.82206136038	3.977	161.86	19.279085	45.6824416667	3	line
2017-03-17T15:08:22.500000	1489763302500	4.32541483671	4.32364119547	4.50239201264	4.49862905435	8.82780684936	8.82206136133	4.061	161.51	19.2790766667	45.68246	3	line
2017-03-17T15:08:20.500000	1489763300500	4.45847500139	4.45814017393	4.32541483669	4.32364119547	8.78388983809	8.77987463012	3.959	161.27	19.2790683333	45.68248	3	line
2017-03-17T15:08:18.500000	1489763298500	4.50239201264	4.49862905435	4.45847500147	4.45814017399	8.96086701411	8.95589667945	3.881	162.35	19.2790583333	45.6824983333	3	line
2017-03-17T15:08:16.500000	1489763296500	4.32541483669	4.32364119547	4.50239201265	4.49862905435	8.82780684935	8.82206136133	3.872	161.98	19.27905	45.6825166667	3	line
2017-03-17T15:08:14.500000	1489763294500	4.45847500147	4.45814017399	4.3254148367	4.32364119547	8.78388983817	8.7798746302	3.937	162.36	19.2790416667	45.6825366667	3	line
2017-03-17T15:08:12.500000	1489763292500	4.50239201265	4.49862905435	4.28149782647	4.28149782647	8.78388983912	8.77987463115	3.936	162.02	19.2790316667	45.682555	3	line
2017-03-17T15:08:10.500000	1489763290500	4.3254148367	4.32364119547	4.3254148367	4.32364119547	8.6508296734	8.64728239094	3.893	160.97	19.2790233333	45.6825733333	3	line
2017-03-17T15:08:08.500000	1489763288500	4.28149782647	4.28149782647	4.32541483759	4.32364119635	8.60691266406	8.60423876003	3.805	161.14	19.279015	45.6825916667	3	line
2017-03-17T15:08:06.500000	1489763286500	4.3254148367	4.32364119547	4.32541483672	4.32364119547	8.65082967342	8.64728239094	3.849	160.97	19.279005	45.68261	3	line
2017-03-17T15:08:04.500000	1489763284500	4.32541483759	4.32364119635	4.32541483672	4.32364119547	8.6508296743	8.64728239182	3.965	162.1	19.2789966667	45.6826283333	3	line
2017-03-17T15:08:02.500000	1489763282500	4.32541483672	4.32364119547	4.45847500242	4.45814017495	8.78388983914	8.77987463115	3.961	163.05	19.2789866667	45.6826466667	3	line
2017-03-17T15:08:00.500000	1489763280500	4.32541483672	4.32364119547	4.45847500242	4.45814017495	8.78388983914	8.77987463115	3.848	163.06	19.2789783333	45.682665	3	line
2017-03-17T15:07:58.500000	1489763278500	4.45847500242	4.45814017495	4.32541483672	4.32364119547	8.78388983914	8.77987463115	3.838	163.09	19.27897	45.682685	3	line
2017-03-17T15:07:56.500000	1489763276500	4.45847500242	4.45814017495	4.50239201172	4.4986290534	8.96086701413	8.95589667945	4.007	162.99	19.2789616667	45.6827033333	3	line
2017-03-17T15:07:54.500000	1489763274500	4.32541483672	4.32364119547	4.45847500236	4.45814017488	8.78388983908	8.77987463108	3.957	161.13	19.2789516667	45.6827216667	3	line
2017-03-17T15:07:52.500000	1489763272500	4.50239201172	4.4986290534	4.28149782655	4.28149782655	8.78388983826	8.77987463027	3.962	161.31	19.2789433333	45.6827416667	3	line
2017-03-17T15:07:50.500000	1489763270500	4.45847500236	4.45814017488	4.32541483669	4.32364119547	8.78388983905	8.77987463108	3.842	161.3	19.278935	45.68276	3	line
2017-03-17T15:07:48.500000	1489763268500	4.28149782655	4.28149782655	4.32541483669	4.32364119547	8.60691266323	8.60423875922	3.909	163.14	19.2789266667	45.6827783333	3	line
2017-03-17T15:07:46.500000	1489763266500	4.32541483669	4.32364119547	4.28149782743	4.28149782743	8.60691266412	8.6042387601	3.846	161.01	19.2789166667	45.6827966667	3	line
2017-03-17T15:07:44.500000	1489763264500	4.32541483669	4.32364119547	4.32541483672	4.32364119547	8.65082967341	8.64728239094	4.054	160.27	19.2789083333	45.682815	3	line
2017-03-17T15:07:42.500000	1489763262500	4.28149782743	4.28149782743	4.32541483672	4.32364119547	8.60691266415	8.6042387601	3.929	160.88	19.2789	45.6828333333	3	line
2017-03-17T15:07:40.500000	1489763260500	4.32541483672	4.32364119547	4.32541483672	4.32364119547	8.65082967344	8.64728239094	3.951	161.67	19.27889	45.6828516667	3	line
2017-03-17T15:07:38.500000	1489763258500	4.32541483672	4.32364119547	4.32541483672	4.32364119547	8.65082967344	8.64728239094	3.918	161.12	19.2788816667	45.68287	3	line
2017-03-17T15:07:36.500000	1489763256500	4.32541483672	4.32364119547	4.28149782655	4.28149782655	8.60691266326	8.60423875922	3.873	160.71	19.2788716667	45.6828883333	3	line
2017-03-17T15:07:34.500000	1489763254500	4.32541483672	4.32364119547	4.28149782655	4.28149782655	8.60691266326	8.60423875922	4.019	161.36	19.2788633333	45.6829066667	3	line
2017-03-17T15:07:32.500000	1489763252500	4.28149782655	4.28149782655	4.32541483672	4.32364119547	8.60691266326	8.60423875922	3.843	162.08	19.278855	45.682925	3	line
2017-03-17T15:07:30.500000	1489763250500	4.28149782655	4.28149782655	4.32541483672	4.32364119547	8.60691266326	8.60423875922	3.883	160.9	19.2788466667	45.6829433333	3	line
